"match_id","batting","bowling","winner","dl","target","head_to_head","home_ground_advantage","batting_team_points","bowling_team_points","chase_win_perc","chase_win_perc_bat","defense_win_perc_bowl","first_inng_avg"
72,11,7,1,0,154,0.416666666666667,-1,0,0,0.117647058823529,0.506493506493506,0.585858585858586,146.647058823529
73,4,2,1,0,158,0.818181818181818,1,2,4,0.514285714285714,0.511904761904762,0.368421052631579,163.285714285714
75,7,6,1,0,137,0.785714285714286,-1,0,4,0.12987012987013,0.6,0.414634146341463,161.623376623377
80,10,11,1,0,165,0.411764705882353,-1,6,4,0.0357142857142857,0.516129032258065,0.446601941747573,156.589285714286
81,6,4,0,0,178,0.705882352941177,-1,4,6,0.0571428571428571,0.610526315789474,0.417582417582418,163.285714285714
82,2,7,0,0,162,0.411764705882353,-1,8,2,0.0588235294117647,0.494736842105263,0.585858585858586,146.647058823529
83,8,1,1,0,109,0.454545454545455,1,8,8,0.680851063829787,0.597402597402597,0.568181818181818,159.872340425532
84,4,10,1,0,126,0.538461538461538,-1,8,4,0.0714285714285714,0.511904761904762,0.419753086419753,170.114285714286
85,11,1,1,0,144,0.384615384615385,-1,2,8,0.0408163265306122,0.506493506493506,0.568181818181818,166.857142857143
86,7,8,1,0,103,0.666666666666667,1,4,10,0.294117647058824,0.6,0.432835820895522,146.647058823529
87,1,2,1,0,187,0.75,-1,8,8,0.0757575757575758,0.648648648648649,0.368421052631579,166.060606060606
88,10,6,0,0,129,0.5625,-1,4,4,0.051948051948052,0.516129032258065,0.414634146341463,161.623376623377
91,4,1,0,0,181,0.363636363636364,-1,10,10,0.0408163265306122,0.511904761904762,0.568181818181818,166.857142857143
92,11,6,0,0,204,0.357142857142857,1,4,6,0.5,0.506493506493506,0.414634146341463,156.589285714286
93,8,2,1,0,156,0.6,1,12,8,0.680851063829787,0.597402597402597,0.368421052631579,159.872340425532
95,2,6,0,0,133,0.5,-1,8,8,0.025974025974026,0.494736842105263,0.414634146341463,161.623376623377
96,7,1,1,0,156,0.583333333333333,1,6,12,0.575342465753425,0.6,0.568181818181818,167.876712328767
97,8,4,0,0,221,0.4,-1,22,18,0.0857142857142857,0.597402597402597,0.417582417582418,163.285714285714
98,11,2,0,0,194,0.636363636363636,-1,4,8,0.106060606060606,0.506493506493506,0.368421052631579,166.060606060606
99,7,6,1,0,67,0.785714285714286,1,8,10,0.575342465753425,0.6,0.414634146341463,167.876712328767
100,4,2,1,1,118,0.818181818181818,-1,12,10,0.0757575757575758,0.511904761904762,0.368421052631579,166.060606060606
102,11,7,0,0,178,0.416666666666667,1,4,10,0.5,0.506493506493506,0.585858585858586,156.589285714286
103,1,6,1,1,149,1,-1,12,10,0.0649350649350649,0.648648648648649,0.414634146341463,161.623376623377
104,2,10,1,0,154,0.444444444444444,-1,10,4,0.0428571428571429,0.494736842105263,0.419753086419753,170.114285714286
105,8,6,1,0,147,0.666666666666667,-1,16,10,0.025974025974026,0.597402597402597,0.414634146341463,161.623376623377
106,7,4,0,0,189,0.533333333333333,1,12,14,0.575342465753425,0.6,0.417582417582418,167.876712328767
107,1,10,0,0,126,0.692307692307692,1,14,4,0.693877551020408,0.648648648648649,0.419753086419753,166.857142857143
108,4,11,1,0,175,0.4375,1,16,4,0.514285714285714,0.511904761904762,0.446601941747573,163.285714285714
109,2,7,1,0,176,0.411764705882353,1,12,12,0.409090909090909,0.494736842105263,0.585858585858586,166.060606060606
111,11,10,0,0,156,0.5,-1,2,2,0.0428571428571429,0.506493506493506,0.419753086419753,170.114285714286
112,6,4,1,0,174,0.705882352941177,1,10,18,0.584415584415584,0.610526315789474,0.417582417582418,161.623376623377
113,8,7,1,0,145,0.571428571428571,1,20,12,0.680851063829787,0.597402597402597,0.585858585858586,159.872340425532
114,1,11,1,0,147,0.777777777777778,-1,14,4,0.0535714285714286,0.648648648648649,0.446601941747573,156.589285714286
115,2,8,0,0,192,0.5,0,14,22,0.0410958904109589,0.494736842105263,0.432835820895522,167.876712328767
116,1,4,1,0,112,0.5,0,16,20,0.0958904109589041,0.648648648648649,0.417582417582418,167.876712328767
117,8,1,1,0,163,0.454545454545455,0,24,18,0.0588235294117647,0.597402597402597,0.568181818181818,146.647058823529
118,1,7,0,0,165,0.333333333333333,0,0,0,0,0.648648648648649,0.585858585858586,139.428571428571
120,2,4,1,1,104,0.615384615384615,0,0,0,0.142857142857143,0.494736842105263,0.417582417582418,139.428571428571
123,6,4,1,1,158,0.705882352941177,0,0,0,0.133333333333333,0.610526315789474,0.417582417582418,152
125,1,2,0,0,189,0.75,0,2,2,0.0666666666666667,0.648648648648649,0.368421052631579,152
126,6,8,0,0,150,0.529411764705882,0,2,0,0,0.610526315789474,0.432835820895522,139.428571428571
127,4,10,1,0,168,0.538461538461538,0,0,2,0.133333333333333,0.511904761904762,0.419753086419753,152
128,7,11,0,0,168,0.545454545454545,0,2,4,0,0.6,0.446601941747573,152
129,2,10,1,0,149,0.444444444444444,0,4,2,0.142857142857143,0.494736842105263,0.419753086419753,159
130,8,4,0,0,139,0.4,0,1,2,0.142857142857143,0.597402597402597,0.417582417582418,139.428571428571
131,11,1,1,0,165,0.384615384615385,0,6,2,0.133333333333333,0.506493506493506,0.568181818181818,152
134,10,6,1,0,139,0.5625,0,2,3,0.2,0.516129032258065,0.414634146341463,152
135,7,4,0,0,119,0.533333333333333,0,4,4,0,0.6,0.417582417582418,152
136,2,11,1,0,148,0.615384615384615,0,6,8,0.166666666666667,0.494736842105263,0.446601941747573,154.833333333333
137,8,1,0,0,164,0.454545454545455,0,3,2,0.166666666666667,0.597402597402597,0.568181818181818,154.833333333333
138,6,7,0,0,148,0.272727272727273,0,3,4,0,0.610526315789474,0.585858585858586,147.333333333333
139,4,10,0,0,145,0.538461538461538,0,6,4,0.133333333333333,0.511904761904762,0.419753086419753,152
140,8,11,1,0,141,0.6875,0,3,8,0.142857142857143,0.597402597402597,0.446601941747573,159
141,2,1,0,0,163,0.307692307692308,0,8,4,0.125,0.494736842105263,0.568181818181818,144
143,10,7,1,0,149,0.333333333333333,0,6,6,0.375,0.516129032258065,0.585858585858586,144
144,11,1,0,0,178,0.384615384615385,0,8,6,0,0.506493506493506,0.568181818181818,147.333333333333
145,4,8,0,0,211,0.333333333333333,0,8,5,0.133333333333333,0.511904761904762,0.432835820895522,152
146,2,6,1,0,154,0.5,0,8,3,0.2,0.494736842105263,0.414634146341463,152
147,7,11,0,0,145,0.545454545454545,0,6,8,0.0833333333333333,0.6,0.446601941747573,154.833333333333
148,8,10,1,0,105,0.666666666666667,0,7,8,0.166666666666667,0.597402597402597,0.419753086419753,154.833333333333
149,4,1,0,1,185,0.363636363636364,0,8,8,0,0.511904761904762,0.568181818181818,154.833333333333
151,4,11,1,0,168,0.4375,0,8,10,0.333333333333333,0.511904761904762,0.446601941747573,158
152,1,8,1,0,140,0.777777777777778,0,10,9,0.333333333333333,0.648648648648649,0.432835820895522,158
153,10,7,0,0,157,0.333333333333333,0,8,6,0,0.516129032258065,0.585858585858586,159
155,8,11,0,0,166,0.6875,0,9,10,0,0.597402597402597,0.446601941747573,158
156,10,6,1,0,173,0.5625,0,8,3,0.166666666666667,0.516129032258065,0.414634146341463,154.833333333333
157,7,4,1,0,119,0.533333333333333,0,8,10,0.0833333333333333,0.6,0.417582417582418,154.833333333333
159,10,1,1,0,129,0.4,0,10,12,0.2,0.516129032258065,0.568181818181818,152
160,7,8,0,0,145,0.666666666666667,0,10,9,0,0.6,0.432835820895522,152
161,4,2,1,0,120,0.818181818181818,0,10,16,0.5,0.511904761904762,0.368421052631579,135
162,1,7,1,0,147,0.333333333333333,0,12,10,0.285714285714286,0.648648648648649,0.585858585858586,159
163,11,6,1,0,160,0.357142857142857,0,12,3,0.25,0.506493506493506,0.414634146341463,144
164,11,4,0,0,134,0.5,0,14,12,0.25,0.506493506493506,0.417582417582418,144
166,6,1,1,0,188,0.583333333333333,0,3,14,0.0833333333333333,0.610526315789474,0.568181818181818,154.833333333333
168,6,8,1,0,101,0.529411764705882,0,5,11,0.133333333333333,0.610526315789474,0.432835820895522,152
170,2,7,1,0,165,0.411764705882353,0,18,10,0.166666666666667,0.494736842105263,0.585858585858586,154.833333333333
172,11,2,1,0,153,0.636363636363636,0,14,20,0.166666666666667,0.506493506493506,0.368421052631579,154.833333333333
173,10,1,1,0,146,0.4,0,16,16,0.375,0.516129032258065,0.568181818181818,144
174,10,11,0,0,143,0.411764705882353,0,18,16,0.375,0.516129032258065,0.446601941747573,144
